name,long,lat
Starbucks,-118.2973798,34.0637916
Starbucks,-118.239067,34.0480226
Starbucks,-118.2469974,34.0561393
Starbucks,-118.2421378,34.0493616
Starbucks,-118.262922,34.05421
Starbucks,-118.2573975,34.0450682
Starbucks,-118.204549,34.055755
Starbucks,-118.2556755,34.0528403
Starbucks,-118.25122,34.045957
Starbucks,-118.284299,34.024588
Starbucks,-118.281895,34.018554
Starbucks,-118.2353431,34.0561167
Starbucks,-118.290745,34.069731
Starbucks,-118.277502,34.026473
Starbucks,-118.2657875,34.0446993
Starbucks,-118.239711,34.0252863
Starbucks,-118.255081,34.048754
Starbucks,-118.2644568,34.0391271
Starbucks,-118.261441,34.045512
Starbucks,-0.2220784,51.5092025
Starbucks,-0.1424124,51.507344
Starbucks Coffee,-0.1626402,51.500549
Starbucks,-0.1612318,51.5141728
Starbucks Coffee,-0.142504,51.514458
Starbucks,-0.2230292,51.5074815
Starbucks Coffee,-0.1493075,51.51386249999999
Starbucks Coffee,-0.1391796,51.5103101
Starbucks Coffee,-0.1570933,51.5215991
Starbucks Coffee,-0.143866,51.5160874
Starbucks Coffee,-0.1876108,51.5117122
Starbucks,-0.1688721,51.5189378
Starbucks Coffee,-0.1432212,51.53893679999999
Starbucks Coffee,-0.1503345,51.5146807
Starbucks,-0.2058693,51.5168329
Starbucks Coffee,-0.1430836,51.49470609999999
Starbucks Coffee,-0.146863,51.49434
Starbucks Coffee,-0.1435121,51.5214085
Starbucks Coffee,-0.1426579,51.5175358
Starbucks Coffee,-0.1661865,51.4884163
Starbucks,-118.242338,34.050984
Starbucks,-118.2973798,34.0637916
Starbucks,-118.239067,34.0480226
Starbucks,-118.2469974,34.0561393
Starbucks,-118.2421378,34.0493616
Starbucks,-118.262922,34.05421
Starbucks,-118.2573975,34.0450682
Starbucks,-118.204549,34.055755
Starbucks,-118.2556755,34.0528403
Starbucks,-118.25122,34.045957
Starbucks,-118.284299,34.024588
Starbucks,-118.281895,34.018554
Starbucks,-118.2353431,34.0561167
Starbucks,-118.290745,34.069731
Starbucks,-118.277502,34.026473
Starbucks,-118.2657875,34.0446993
Starbucks,-118.239711,34.0252863
Starbucks,-118.255081,34.048754
Starbucks,-118.2644568,34.0391271
Starbucks,-118.261441,34.045512
Starbucks,-71.235089,42.29325100000001
Starbucks,-71.21441,42.309545
Starbucks,-71.29641,42.2959935
Starbucks,-71.2951989,42.2974089
Starbucks,-113.4933127,53.54113419999999
Starbucks,-113.5136159,53.5458817
Starbucks,-113.5089767,53.541177
Starbucks,-113.4929945,53.5436157
Starbucks,-113.4972994,53.5182545
Starbucks,-113.5269857,53.5465309
Starbucks,-113.5209633,53.56577559999999
Starbucks,-113.5786154,53.5400327
Starbucks,-113.5204316,53.5185355
Starbucks,-113.505719,53.562328
Starbucks,-113.4947571,53.5417548
Starbucks,-113.4576248,53.51914050000001
Starbucks,-113.5236993,53.5269217
Starbucks,-113.4929944,53.5436156
Starbucks,-113.5044597,53.5391377
Starbucks,-113.5263534,53.5221944
Starbucks,-113.5806191,53.5397445
Starbucks,-113.504446,53.54704539999999
Starbucks,-113.5185525,53.547178
