name,long,lat
Cupertino Taproom,-122.0396177,37.3235879
Paul & Eddie's Monta Vista Inn,-122.0515911,37.3231871
Duke of Edinburgh,-122.0148164,37.3349404
W XYZ Cupertino bar,-122.0328806,37.32549729999999
BJ's Restaurant & Brewhouse,-122.0317877,37.3313217
Steins,-122.0138543,37.3252674
Merlion Restaurant & Bar,-122.0175692,37.3225878
Galpao Gaucho Brazilian Steakhouse,-122.0192978,37.3226027
YAYOI Cupertino,-122.036416,37.337091
The Blue Pheasant Restaurant,-122.0596112,37.322639
Homestead Bowl & The X Bar,-122.0401507,37.3363068
Bowlmor Cupertino,-122.013857,37.326911
Hobee's,-122.0476036,37.3233367
Lei Garden,-122.0347293,37.3246298
Holder's Country Inn,-122.0318741,37.3107808
Katie Bloom's,-121.9433669,37.2871482
Boiler Maker,-121.9432443,37.2872053
Escape Bar and Grill,-121.9384637,37.26864399999999
Rock Bottom Restaurant & Brewery,-121.9340408,37.2890093
Campbell Brewing Company,-121.946411,37.286879
Orchard City Kitchen,-121.9341831,37.2882255
The Vesper,-121.9429364,37.2869555
Cardiff Lounge,-121.9453916,37.2868459
LVL Up,-121.9428397,37.2869629
Khartoum Bar,-121.9437609,37.2857034
Tessora's Barra di Vino,-121.9456668,37.2867639
Stevie's Bar & Grill,-121.9339138,37.272307
Flights Restaurant Campbell,-121.9434408,37.2869095
Opa! Campbell,-121.9447599,37.2868968
Brown Chicken Brown Cow,-121.9428697,37.2873066
Spread Deli & Bottles,-121.9467636,37.2872112
Coach's Sports Bar & Grill,-121.9495728,37.2827219
Off The Hook Sports Bar & Grill,-121.9509581,37.2798392
Grill Em Steak House & Sports Bar,-121.9325862,37.2776099
Court's Lounge,-121.9324227,37.2787112
The Pub,-122.4227688,37.8062216
The Chieftain Irish Pub & Restaurant,-122.4052868,37.7814644
Johnny Foley's Irish House,-122.4088054,37.7862527
Murphy's Pub,-122.404076,37.7901832
Sutter Pub & Restaurant,-122.4120984,37.7889142
Black Horse London Pub,-122.4244991,37.7986262
White Horse Restaurant,-122.4109629,37.7888233
The Irish Bank,-122.4046585,37.7903048
Kells Irish Restaurant & Pub,-122.4040682,37.7964868
Kennedy's Pub & Curry House -OPEN AGAIN!,-122.4152693,37.8041563
Irish Times,-122.401669,37.794076
Edinburgh Castle Pub,-122.4189571,37.786127
Red Jack Saloon,-122.4097706,37.8060122
Polo Grounds Pub & Grill,-122.3920152,37.7784943
Kate O'Brien's Irish Bar & Grill,-122.3974916,37.7870655
Harry Harrington's Pub,-122.4171796,37.7822801
Grumpy's Restaurant & Pub,-122.4005959,37.7994947
Chief Sullivan's,-122.409674,37.799561
Sutter Station Tavern,-122.40099,37.7898953
Patriot House Pub,-122.3989043,37.7949674
The Chieftain Irish Pub & Restaurant,-122.4052868,37.7814644
Johnny Foley's Irish House,-122.4088054,37.7862527
Murphy's Pub,-122.404076,37.7901832
Sutter Pub & Restaurant,-122.4120984,37.7889142
White Horse Restaurant,-122.4109629,37.7888233
The Irish Bank,-122.4046585,37.7903048
Kells Irish Restaurant & Pub,-122.4040682,37.7964868
Irish Times,-122.401669,37.794076
Edinburgh Castle Pub,-122.4189571,37.786127
Polo Grounds Pub & Grill,-122.3920152,37.7784943
Harry Harrington's Pub,-122.4171796,37.7822801
Grumpy's Restaurant & Pub,-122.4005959,37.7994947
Kate O'Brien's Irish Bar & Grill,-122.3974916,37.7870655
Chief Sullivan's,-122.409674,37.799561
Sutter Station Tavern,-122.40099,37.7898953
Patriot House Pub,-122.3989043,37.7949674
Golden Gate Tap Room,-122.4086776,37.7889748
Tunnel Top Lounge and Bar,-122.4073966,37.79020209999999
Jamber Wine Pub,-122.4026804,37.7811517
ThirstyBear Brewing Company,-122.3995991,37.7854819
Carmen's Cuban Cafe & Lounge,-78.818191,35.862264
Hooters,-78.8229583,35.8562931
Rosie McCann's Irish Pub & Restaurant,-121.9484999,37.3209928
Yard House,-121.9474766,37.3229845
The Bears Cocktail Lounge,-121.9274997,37.3232761
VILLAGE California Bistro and Wine Bar,-121.9475706,37.31997580000001
Pizza Express,-121.9311327,37.3017927
Rocco's Ballpark,-121.9508169,37.3378304
The London Pub,-0.1272974,51.5238613
Sherlock Holmes,-0.1252541,51.5073368
George,-0.0903288,51.5043004
The Blackfriar,-0.1037128,51.5121142
Anchor Bankside,-0.09285099999999999,51.5072924
The Old Bank of England,-0.1115064,51.5138725
Lord John Russell,-0.1258813,51.5260389
Punch & Judy,-0.1229961,51.5118
The Ten Bells | Spitalfields,-0.074303,51.51935599999999
The Skinners Arms,-0.125123,51.528254
The Coach & Horses Soho,-0.1301405,51.5132467
Old Doctor Butler's Head,-0.0903388,51.51571029999999
The Ship & Shovell,-0.1247647,51.5076398
The Liberty Bounds,-0.0786122,51.5097184
The Porcupine,-0.1281439,51.5117749
Ye Olde Cheshire Cheese,-0.1071654,51.5142637
The White Hart,-0.1015653,51.505025
The Star of Kings,-0.1219681,51.53637519999999
Britannia Public House,-0.0944178,51.52728860000001
The Harp,-0.1259429,51.50971939999999
The Amherst Pub,-72.5188079,42.3795985
Hangar Pub And Grill,-72.5318238,42.3727556
UPub,-72.526792,42.39218779999999
Stackers Pub,-72.519705,42.3766147
High Horse,-72.52025929999999,42.3761693
McMurphy's Uptown Tavern,-72.5195869,42.3762863
Spoke,-72.519207,42.380157
Johnny's Tavern,-72.5183085,42.3763342
Bistro 63,-72.519581,42.376667
Wings Over Amherst,-72.531824,42.372756
Lit Amherst,-72.51936189999999,42.37609579999999
Amherst Coffee,-72.52050679999999,42.3756637
Monkey Bar,-72.5195813,42.3766674
Judie's Restaurant,-72.5196576,42.3764349
The University Club,-72.5236133,42.38977329999999
Applebee's Grill + Bar,-72.5418801,42.3617378
Chili's Grill & Bar,-72.53955239999999,42.3640447
30Boltwood,-72.518396,42.374527
Sunset Grill & Pizza,-72.527534,42.381041
Share Coffee Amherst,-72.52020970000001,42.3782783
Hammered Pub And Grub,77.595046,12.98632
Communiti,77.6082397,12.9723779
Harry's Pub,77.60859099999999,12.974048
ThrowBack Pub and Dine,77.6054946,12.9560766
Easy Tiger,77.60714589999999,12.9742981
Scottish Pub,77.600882,12.9718964
Night Queens Bar,77.5793673,12.9554931
The Biere Club,77.5975053,12.9709519
Wyt,77.6073053,12.9749867
Arbor Brewing Company,77.61088930000001,12.9702759
Bangalore Brew Works,77.6017202,12.9682335
Le Rock,77.6070678,12.9736293
SkyDeck by Sherlock's,77.60753389999999,12.9750296
Guzzlers Inn,77.6071027,12.9736352
Down Town Pub,77.6085001,12.9728393
Flame Pub & Restaurant,77.6073487,12.9727612
#BEiR : Churchstreet,77.6073495,12.974563
The Club 10,77.6023786,12.9759636
The 13th Floor,77.60506480000001,12.9753124
Pecos - Classic,77.607354,12.973678
Dunn-Gaherin's Food and Spirits,-71.22392099999999,42.3127074
The Biltmore Bar & Grille,-71.2211671,42.3091897
Jin Fine Asian,-71.2597213,42.3252776
Kings Dining & Entertainment World Headquarters,-71.2536145,42.32548360000001
The Park Street Pub,-71.13873,42.65723
Palmers,-71.140283,42.6580204
J Brians Pub & Grille,-71.1530155,42.6853155
99 Restaurants,-71.12142000000001,42.686048
Lawrence British Club,-71.1524337,42.6942698
Burtons Grill & Bar of North Andover,-71.12998929999999,42.6753723
Elm Square Oyster Co.,-71.14052,42.6568009
15sx,-71.14225909999999,42.6567791
Andolinis,-71.14226140000001,42.6567223
Bertucci's Italian Restaurant,-71.1262675,42.6740046
The Grill,-71.1387073,42.6572645
The Chieftain Irish Pub & Restaurant,-122.4052868,37.7814644
Johnny Foley's Irish House,-122.4088054,37.7862527
Sutter Pub & Restaurant,-122.4120984,37.7889142
Murphy's Pub,-122.404076,37.7901832
White Horse Restaurant,-122.4109629,37.7888233
The Irish Bank,-122.4046585,37.7903048
Irish Times,-122.401669,37.794076
Edinburgh Castle Pub,-122.4189571,37.786127
The Monk's Kettle,-122.4229973,37.7647284
Harry Harrington's Pub,-122.4171796,37.7822801
Kate O'Brien's Irish Bar & Grill,-122.3974916,37.7870655
The Crafty Fox Ale House,-122.4204105,37.7698262
Sutter Station Tavern,-122.40099,37.7898953
Patriot House Pub,-122.3989043,37.7949674
Golden Gate Tap Room,-122.4086776,37.7889748
Tunnel Top Lounge and Bar,-122.4073966,37.79020209999999
The Phoenix Irish Bar & Restaurant,-122.4210876,37.75984640000001
Mad Dog in the Fog,-122.431029,37.7721618
Jamber Wine Pub,-122.4026804,37.7811517
Steffs,-122.3989719,37.7876059
The Blackfriar,-0.1037128,51.5121142
George,-0.0903288,51.5043004
The Old Bank of England,-0.1115064,51.5138725
The Ten Bells | Spitalfields,-0.074303,51.51935599999999
Anchor Bankside,-0.09285099999999999,51.5072924
Founder's Arms,-0.1016101,51.50850879999999
Old Doctor Butler's Head,-0.0903388,51.51571029999999
"The Hung, Drawn, and Quartered",-0.0807812,51.5096011
The Liberty Bounds,-0.0786122,51.5097184
The Coal Hole,-0.1213131,51.5103994
The Wellington,-0.1195333,51.5114279
The Sugar Loaf,-0.0928427,51.5122946
The White Hart,-0.1015653,51.505025
Mc & Sons,-0.09983099999999999,51.5037537
Ye Olde Watling,-0.09354559999999999,51.512959
Finch's,-0.0873694,51.52174489999999
"Penderel's Oak, JD Wetherspoon",-0.1154951,51.51797999999999
Old Nick,-0.1161909,51.5190513
The Hoop and Grapes,-0.07413929999999999,51.5142291
The Minories,-0.0748819,51.5108301
McSorley's Old Ale House,-73.9896943,40.7287614
Molly's,-73.98325299999999,40.738271
Joe's Pub,-73.9917494,40.7290178
Peculier Pub,-73.9991488,40.7282801
Nancy Whiskey Pub,-74.0049657,40.720633
The Irish American Pub,-74.00874859999999,40.70986449999999
McKenna's Pub,-74.0021438,40.7393771
The Slaughtered Lamb Pub,-74.0018114,40.73236380000001
Peter McManus Cafe,-73.997613,40.741844
The Beekman Pub,-74.00636,40.710882
The Churchill Tavern,-73.98441749999999,40.7436304
Josie Woods Pub,-73.99412020000001,40.7301298
Fitzgerald's Pub,-73.98246979999999,40.740054
Hudson Hound,-74.006185,40.7361456
Lucky Jack's,-73.9896684,40.7196945
White Horse Tavern,-74.006171,40.735681
Wilfie & Nell,-74.00307049999999,40.7340642
O'Hanlons,-73.9829316,40.7316636
Queen Vic,-73.9892179,40.72594
Gramercy Ale House,-73.9840751,40.7379378
The Irish Pub,-73.98135649999999,40.7632617
McSorley's Old Ale House,-73.9896943,40.7287614
Molly's,-73.98325299999999,40.738271
Foley's,-73.9863088,40.7480906
O'Lunney's,-73.9843343,40.7576408
Playwright Celtic Pub,-73.98803199999999,40.759381
Joe's Pub,-73.9917494,40.7290178
Peculier Pub,-73.9991488,40.7282801
Connolly's Pub & Restaurant,-73.983625,40.7572822
The Playwright Irish Pub,-73.9853832,40.7497884
Carragher's,-73.9895414,40.7544
O'Reilly's Pub,-73.98887169999999,40.74758
McKenna's Pub,-74.0021438,40.7393771
The Pig N Whistle,-73.9805253,40.7581857
Jameson's,-73.9679685,40.7559606
Scallywag's Irish Pub,-73.994013,40.75607
PJ Moran's,-73.9775599,40.7571549
Connolly's,-73.97774489999999,40.7561085
The Slaughtered Lamb Pub,-74.0018114,40.73236380000001
Stout NYC ~ Grand Central,-73.97899919999999,40.7517066
State of Mind Public House and Pizzeria,-122.115631,37.3804218
Amber India,-122.1078403,37.3971655
Los Altos Grill,-122.1148581,37.3782219
Rustic House Oyster Bar & Grill - Los Altos,-122.1164972,37.378285
Opa! Los Altos,-122.1168833,37.37796489999999
The Post,-122.1174993,37.377796
Estrellita Mexican Bistro,-122.1139378,37.3997638
Cunningham's Pub and Grill,-96.08504669999999,41.2650511
Blatt Beer & Table,-96.0691169,41.26704369999999
Granite City Food & Brewery,-96.07085649999999,41.2678753
Old Mill Lounge,-96.08535649999999,41.26509009999999
Phoenix Food & Spirits,-96.101521,41.277161
DJ's Dugout Sports Bar - Miracle Hills,-96.090037,41.2665189
Journeys Bar and Grill,-96.0539403,41.278634
Bonefish Grill,-96.0711561,41.2598042
Taxi's Grille & Bar,-96.10135,41.276589
Shucks Fish House & Oyster Bar,-96.099161,41.24727
The Caddy Shack Sports Bar & Grill,-96.099131,41.278762
Brother Sebastian's Steakhouse & Winery,-96.0990745,41.2458333
Absolutely Fresh Seafood Market,-96.099161,41.24727
O'Malley's Sports Pub,-122.0936008,37.4142123
Fred's Place,-122.1010697,37.4157138
Sports Page,-122.0786363,37.4161493
Chili's Grill & Bar,-122.1109463,37.4010475
Mountain Mike's Pizza,-122.110218,37.41896759999999
The Market Hotel,144.958792,-37.829585
The Windsor Alehouse,144.9836868,-37.8549328
The Precinct Hotel,144.9913901,-37.8251823
Bell's Hotel,144.962794,-37.830934
College Lawn Hotel,144.987452,-37.8488664
The Wharf Hotel Melbourne,144.953839,-37.8226739
Golden Gate Hotel,144.959729,-37.831785
Richmond Social,144.9964377,-37.8253733
Emerald Hotel,144.9627371,-37.8372718
Rising Sun Hotel,144.9666659,-37.8361207
Prahran Hotel,144.9884705,-37.8514442
The Pub,144.9571753,-37.8245005
Swan Hotel,144.9981272,-37.8258094
The Clarendon,144.959909,-37.830912
Court Jester,144.9939555,-37.8491195
The Cherry Tree Hotel,144.993249,-37.829968
The Water Rat Hotel,144.9639453,-37.8347671
Corner Hotel,144.992671,-37.824867
Bridie O'Reilly’s,144.995101,-37.843584
Prince Alfred Richmond,144.9969361,-37.8324441
The Dead Rabbit Grocery and Grog,-74.0110309,40.7032966
Nancy Whiskey Pub,-74.0049657,40.720633
The Irish American Pub,-74.00874859999999,40.70986449999999
The Bailey,-74.008923,40.706708
The Beekman Pub,-74.00636,40.710882
Full Shilling,-74.0075586,40.7058234
The Dubliner,-74.01066829999999,40.7042648
Stout NYC ~ FiDi,-74.00651789999999,40.7080981
Lucky Jack's,-73.9896684,40.7196945
Ulysses,-74.010046,40.704362
St. George Tavern,-74.01404660000001,40.7083773
Henry Street Ale House,-73.9924662,40.699094
The White Horse Tavern - Financial District,-74.012371,40.703806
Reade Street Pub & Kitchen,-74.0097047,40.7163095
Ryan Maguire's Bar & Restaurant,-74.0050629,40.7080137
T. J. Byrnes,-74.004628,40.709097
Sláinte Bar and Lounge,-73.9927687,40.7248187
Randolph Beer NOLITA,-73.9948655,40.7195958
Trinity Place,-74.0112773,40.7089886
Ear Inn,-74.00949229999999,40.7258444
KEMP'S English Pub,9.9952218,53.5681874
Klimperkiste,9.9904789,53.55770039999999
Fransiskaner Biergarten,9.9902043,53.5562585
Zum alten Ritter St. Georg,10.007258,53.5558854
Monty's,10.0122045,53.5831981
Kneipe Mäxx,10.0301663,53.57606579999999
Gaststätte Kult,10.0422307,53.5883105
Gaststätte Joy,10.0178968,53.5775635
ZWICK Rockin' Restaurant,9.9948429,53.5719525
Holsten Stübchen,10.0488988,53.56791990000001
Barmbek Express pub bistro,10.0470843,53.5875707
Hofweg Treff,10.0154742,53.57191359999999
Atlantic Bar,10.0047286,53.5571534
White Eagle,10.0129179,53.55453370000001
Max & Consorten,10.0081651,53.55606539999999
Zar & Zimmermann,10.0099162,53.5542527
Chaplins Pub,10.0101425,53.5538643
Zur Windrose,10.0518439,53.5683057
Wachtel Eck,10.0502935,53.5890451
Hamburg 60,10.0137979,53.5819967
The Pike Brewing Company,-122.339743,47.608232
Fado Irish Pub,-122.3351791,47.60330390000001
Flatstick Pub - Pioneer Square,-122.3310024,47.6001432
Blarney Stone Pub & Restaurant,-122.3392164,47.60832019999999
Elephant & Castle,-122.3355698,47.610045
Seattle's Historic Triangle Pub,-122.3344356,47.5967885
Collins Pub,-122.3321354,47.6022337
Paddy Coyne's Irish Pub,-122.3549244,47.6146912
Owl N' Thistle,-122.3355958,47.6032446
Flatstick Pub - South Lake Union,-122.338605,47.62518499999999
Stout,-122.3179762,47.6151321
Shawn O'Donnell's American Grill and Irish Pub,-122.3319806,47.6019787
Quinn's Pub,-122.3192205,47.6139812
Kells Irish Restaurant & Bar,-122.342311,47.610413
Chieftain Irish Pub & Restaurant,-122.316429,47.610722
The Capercaillie,-122.3146521,47.6060862
T.S. McHugh's,-122.3559237,47.6244637
White Horse Tavern,-122.3420297,47.6101929
McMenamins Six Arms,-122.3277668,47.6141078
Old Stove Brewing,-122.3430456,47.6093799
Britannia Pub,-118.4954235,34.0159493
Ye Olde King's Head,-118.497251,34.014482
Library Alehouse,-118.4806305,33.9993907
Jameson’s Pub,-118.4825824,34.0007499
Brightsolid Online Pub Inc,-118.495155,34.0126379
Cock 'n Bull,-118.4722455,34.0040892
West 4th & Jane,-118.4946394,34.0156135
Barney's Beanery,-118.4962227,34.0162101
Venice Ale House,-118.480273,33.994615
The Venice Beach Bar,-118.4799138,33.9941335
JP's Sports Bar & Grill,-118.4917288,34.0247448
The Galley,-118.485207,34.0033382
The Daily Pint,-118.4661097,34.0210784
Umami Burger Santa Monica,-118.4925093,34.0167418
Enterprise Fish Co.,-118.4809364,33.998649
Big Dean's Ocean Front Cafe,-118.4954606,34.0103463
Ashland Hill,-118.4814561,34.0001965
Cabo Cantina,-118.4985077,34.0173298
Circle Bar,-118.4807403,33.9988115
41 Ocean,-118.495064,34.011941
The Field Pub,-71.10351779999999,42.3658425
Lansdowne Pub,-71.0951081,42.3473034
Grafton Street Pub & Grill,-71.1158971,42.3722648
The Asgard,-71.09958209999999,42.3627669
Solas Irish Pub,-71.0797623,42.3492843
Shay's Pub & Wine Bar,-71.1206457,42.3717553
Thirsty Scholar Pub,-71.104222,42.376311
McGreevy's Boston,-71.0844207,42.348458
T's Pub Boston,-71.1198368,42.3518562
The Druid,-71.1001776,42.3737503
The Plough and Stars,-71.1088129,42.3682558
LIR,-71.08422259999999,42.348449
Cambridge Queen's Head,-71.1152501,42.3759563
Bukowski Tavern,-71.085698,42.347201
Bull McCabe's,-71.09944469999999,42.3810386
Fuller's BU Pub,-71.1036209,42.3508791
O'Leary's,-71.10740779999999,42.3463425
The Phoenix Landing,-71.10190109999999,42.3641215
The Pour House,-71.08426709999999,42.3483551
The Bebop,-71.0887286,42.3467238
McSorley's Old Ale House,-73.9896943,40.7287614
Molly's,-73.98325299999999,40.738271
Foley's,-73.9863088,40.7480906
Joe's Pub,-73.9917494,40.7290178
Peculier Pub,-73.9991488,40.7282801
The Playwright Irish Pub,-73.9853832,40.7497884
O'Reilly's Pub,-73.98887169999999,40.74758
Nancy Whiskey Pub,-74.0049657,40.720633
McKenna's Pub,-74.0021438,40.7393771
The Slaughtered Lamb Pub,-74.0018114,40.73236380000001
Blaggards Pub,-73.9835879,40.7512069
Stout NYC ~ Flagship,-73.98986599999999,40.749966
Peter McManus Cafe,-73.997613,40.741844
Maggie Reilly's,-73.9982179,40.7504714
Tír na Nóg,-73.99448629999999,40.7500449
The Long Hall Pub & Grocery,-73.98227399999999,40.7471616
Peter Dillon's Pub,-73.97681229999999,40.7499687
Molly Wee,-73.9949706,40.7496725
The Four Faced Liar,-74.0013101,40.7322088
Josie Woods Pub,-73.99412020000001,40.7301298
The Blue Pub,-46.6502623,-23.5631298
Brazuca PUB São Paulo,-46.6510127,-23.5643302
Big Ben Beer Pub,-46.6340833,-23.5364514
Pub Crawl Sao Paulo - Augusta,-46.6515972,-23.5519782
OUTS PUB,-46.6508252,-23.551365
Madera Bar,-46.646108,-23.562785
Asterix Cervejaria,-46.651368,-23.566699
Heil Pub,-46.6567703,-23.5565665
TK Taverna e Kaffe,-46.636126,-23.557905
Capala Pub,-46.63355199999999,-23.538449
Carousel Pub,-46.6555427,-23.553432
"Sensorial Cervejas, Cafés e Discos",-46.6575206,-23.5561063
Roxinho,-46.6505768,-23.5513332
Skorpios,-46.6458267,-23.5495138
Pérsia Lounge Pub,-46.6423728,-23.5592911
El Kandara,-46.6447147,-23.539612
Carecas bar,-46.6335092,-23.5453778
InKing's Tattoo Pub,-46.632315,-23.560174
The Joy,-46.6512251,-23.545866
Avarice Pub,-46.65160059999999,-23.5519779
Dogpatch Saloon,-122.3886367,37.7580836
Crown & Anchor Pub,-97.73564379999999,30.2925
The Local Pub and Patio,-97.74139199999999,30.29152899999999
Growler USA - Austin,-97.74344549999999,30.2953309
The Tavern,-97.7511169,30.277075
Hopfields,-97.7409648,30.2985231
Spider House Cafe and Ballroom,-97.741759,30.2955318
The Dogwood,-97.7503491,30.2699485
Posse East,-97.7347123,30.2913882
Mean Eyed Cat,-97.765019,30.27450199999999
Milto's Pizza Pub,-97.7424848,30.2956426
Back Lot,-97.7393743,30.3018956
The Hole in the Wall,-97.741627,30.290062
Z'Tejas,-97.7560511,30.2726058
Doc's Motorworks 38th,-97.74431949999999,30.3059953
Pluckers Wing Bar,-97.7449912,30.2862799
Green Light Social,-97.75039079999999,30.2703689
El Arroyo,-97.76460200000001,30.2749658
Star Bar,-97.748538,30.269952
The Rustic Tap,-97.74912669999999,30.2696222
Stephen F's Bar & Terrace,-97.7421092,30.2690712
The Irish Pub,-73.98135649999999,40.7632617
Molly's,-73.98325299999999,40.738271
O'Reilly's Pub,-73.98887169999999,40.74758
O'Lunney's,-73.9843343,40.7576408
Foley's,-73.9863088,40.7480906
Playwright Celtic Pub,-73.98803199999999,40.759381
Joe's Pub,-73.9917494,40.7290178
Connolly's Pub & Restaurant,-73.983625,40.7572822
Carragher's,-73.9895414,40.7544
The Playwright Irish Pub,-73.9853832,40.7497884
Peculier Pub,-73.9991488,40.7282801
Peter Dillon's Pub,-73.97681229999999,40.7499687
McKenna's Pub,-74.0021438,40.7393771
Connolly's,-73.97774489999999,40.7561085
Jameson's,-73.9679685,40.7559606
Scallywag's Irish Pub,-73.994013,40.75607
PJ Moran's,-73.9775599,40.7571549
Stout NYC ~ Grand Central,-73.97899919999999,40.7517066
Judge Roy Bean Public House,-73.9764199,40.76299520000001
Peter Dillon's Pub,-73.9833495,40.7494813
Old English Pub,12.566681,55.675658
The Scottish Pub,12.567154,55.67595799999999
The Dubliner,12.5789267,55.6786816
City Pub,12.5597907,55.67302609999999
Southern Cross Pub,12.5724407,55.6752306
Victoria Pub,12.5718652,55.6778892
The Old Irish Pub,12.6061033,55.6596911
The Globe Irish Pub,12.5708761,55.681741
Warpigs Brewpub,12.5602378,55.66826289999999
Pub & Sport,12.5666643,55.6783799
Fisken Pub,12.5898384,55.6803366
Amager Pub,12.5994625,55.665673
Hviids Vinstue,12.5848536,55.6798071
Jernbanecafeen,12.563638,55.672221
Black Swan,12.5874617,55.686532
Kennedy's Irish Bar,12.555999,55.673675
The Storm Inn Copenhagen,12.5725518,55.6741259
The Shamrock Inn,12.5658564,55.6759399
Wall Street Pub,12.5848014,55.6816634
Mikkeller Bar,12.5573986,55.67200649999999
The Old Irish Pub,12.532696,55.6786786
London Pub,12.5382539,55.68551429999999
Kennedy's Irish Bar,12.555999,55.673675
Frederik the VI,12.5437893,55.6737859
Ølands Pub,12.5168104,55.6904743
Pub'N'Roll,12.552933,55.698266
Fermentoren,12.5563723,55.6679307
Glentekroen,12.53544,55.697971
Alhambra Pub,12.5322092,55.6866581
Pub 53,12.5066251,55.6819418
Vinstue 90,12.5475156,55.6751969
Frederiksberg Ølbar,12.5404785,55.6871935
Mikkeller & Friends,12.5431227,55.69460309999999
Cafe Larsens Plaz,12.5512971,55.6741068
Mikkeller Bar,12.5573986,55.67200649999999
Bodega 54,12.5565906,55.6687259
Temple Bar,12.5565853,55.6895604
Cafe Ludwigsen,12.5436855,55.6709329
Zeppelin,12.5560005,55.6722627
Cafe Svejk,12.5274994,55.6788754
theGREATROOM,-121.9462495,37.4891477
Factory Tea Bar,-121.9279275,37.4922767
O'Malley's Sports Pub,-122.0936008,37.4142123
Fred's Place,-122.1010697,37.4157138
Sports Page,-122.0786363,37.4161493
Mountain Mike's Pizza,-122.110218,37.41896759999999
Chili's Grill & Bar,-122.1109463,37.4010475
The Field Pub,-71.10351779999999,42.3658425
Lansdowne Pub,-71.0951081,42.3473034
Grafton Street Pub & Grill,-71.1158971,42.3722648
Shay's Pub & Wine Bar,-71.1206457,42.3717553
Solas Irish Pub,-71.0797623,42.3492843
The Asgard,-71.09958209999999,42.3627669
Thirsty Scholar Pub,-71.104222,42.376311
T's Pub Boston,-71.1198368,42.3518562
LIR,-71.08422259999999,42.348449
The Druid,-71.1001776,42.3737503
The Plough and Stars,-71.1088129,42.3682558
Cambridge Queen's Head,-71.1152501,42.3759563
McGreevy's Boston,-71.0844207,42.348458
Bukowski Tavern,-71.085698,42.347201
Bull McCabe's,-71.09944469999999,42.3810386
Fuller's BU Pub,-71.1036209,42.3508791
The Phoenix Landing,-71.10190109999999,42.3641215
The Bebop,-71.0887286,42.3467238
The Rising,-71.0969818,42.3730675
Tavern At the End of the World,-71.0793873,42.3821833
Dublin Live Music Pub,-46.6795374,-23.5918649
St Paul's Pub,-46.6832214,-23.5655597
London Station Pub,-46.6843026,-23.5855307
Kia Ora,-46.6751792,-23.5890426
Goose Island Brewhouse,-46.694021,-23.5652195
Cervejaria do Gordo SP,-46.67765920000001,-23.5916656
Camden House,-46.6793567,-23.582596
Rock Fella Fire and Meat,-46.684728,-23.5937378
LIL' square,-46.659889,-23.5691324
The Black Crow Pub,-46.6885798,-23.5619059
Pub Cardeal,-46.6893859,-23.5623629
Charles Edward Bar,-46.682647,-23.5901756
Bar Do Urso,-46.6700009,-23.5620103
Cão Véio,-46.6854733,-23.5840786
Brown Sugar,-46.6662961,-23.5661033
Void Lojas Gerais - Largo da Batata,-46.6948352,-23.5664924
Juarez's Bar,-46.6804222,-23.589966
BrewDog São Paulo,-46.6938717,-23.5613902
La Fraternité Beer Shop - Pinheiros,-46.6757941,-23.5613219
ESKENTA RESTARANTE E BAR,-46.6922072,-23.5646964
Afonso Burger Bar,-48.5448631,-27.5958544
The Bro Cave Pub,-48.5560322,-27.593335
The Wine Pub,-48.5458163,-27.5889863
Didge Steakhouse Pub - Floripa,-48.5509877,-27.5864951
Alma Celta Pub Bar,-48.54867,-27.599219
Botequim Floripa,-48.5519814,-27.5919107
Jonas Pub,-48.5559009,-27.5955893
Boteco da Ilha,-48.5497576,-27.58602
Tropical Bar e Choperia,-48.5550537,-27.5958992
The Club Pub,-48.5528449,-27.5895629
Taliesyn Rock Bar,-48.5487842,-27.5984853
Sunset Brew Taproom,-48.5489548,-27.5864747
La Cave,-48.54395179999999,-27.5842494
Blues Velvet Bar,-48.5550685,-27.59535
Resenhas Bar e Petiscaria,-48.5437409,-27.5940714
The Meatball & Beer Co.,-48.5462494,-27.5862053
A Fábrica Working Bar,-48.5487829,-27.5915418
Liquorice Gastro Pub,-48.54539579999999,-27.587993
Entreposto BRUXA,-48.5470666,-27.5860391
Cervejaria Kill Brew,-48.52673,-27.6028159
Conor O'Neill's,-83.7488166,42.2789395
HopCat,-83.741635,42.27893
Grizzly Peak Brewing Co.,-83.7494193,42.2806313
The Grotto - Watering Hole,-83.749661,42.2794617
Ashley's,-83.7409957,42.2780817
Old German,-83.7496645,42.2808272
Casey's Tavern,-83.7443789,42.2878349
Haymaker Public House,-83.7471592,42.28056309999999
The Blue Leprechaun,-83.7335311,42.2748893
Scorekeepers Sports Grill and Pub,-83.74217519999999,42.2789442
Jolly Pumpkin Café & Brewery,-83.7484618,42.2791584
Old Town Tavern,-83.749697,42.279807
The Garage Bar,-83.7348049,42.2741325
Mash,-83.74674859999999,42.2805543
Blue Tractor BBQ & Brewery,-83.74693959999999,42.2806411
The Ravens Club,-83.7483103,42.2801775
The Last Word,-83.7514358,42.2813931
Necto Nightclub,-83.742401,42.27924609999999
Bar Louie - Ann Arbor,-83.74386,42.279582
Red Hawk Bar & Grill,-83.74105999999999,42.278755
O'Neills Irish Pub,-122.3243616,37.5671561
Original Nick's Pizzeria & Pub,-122.318084,37.555584
Paddy Flynn's,-122.3454297,37.5787241
The Alibi,-122.3451439,37.5784269
Mc Govern's Bar,-122.3220992,37.5645241
